Date,AVUV,BIL,DFSVX,DXY,EFV,FBTC,FGBPX,FIKQX,FIWDX,FRDM,FSRIX,IMCB,JBND,JIVE,JMSFX,JMSIX,JPIE,MGK,MGV,MTUM,NERYX,PIMIX,SPHB,VEU,VFINX,VIX,VOO,WOBDX,XLF,XLG,XLRE,XLV
1977-11-29,,,,,,,,,,,,,,,,,,,,,,,,,,,2.7,,,,,
1977-11-30,,,,,,,,,,,,,,,,,,,,,,,,,,,2.7,,,,,
1977-12-01,,,,,,,,,,,,,,,,,,,,,,,,,,,2.7,,,,,
1977-12-02,,,,,,,,,,,,,,,,,,,,,,,,,,,2.7,,,,,
1977-12-05,,,,,,,,,,,,,,,,,,,,,,,,,,,2.69,,,,,
1977-12-06,,,,,,,,,,,,,,,,,,,,,,,,,,,2.65,,,,,
1977-12-07,,,,,,,,,,,,,,,,,,,,,,,,,,,2.65,,,,,
1977-12-08,,,,,,,,,,,,,,,,,,,,,,,,,,,2.65,,,,,
1977-12-09,,,,,,,,,,,,,,,,,,,,,,,,,,,2.67,,,,,
1977-12-12,,,,,,,,,,,,,,,,,,,,,,,,,,,2.67,,,,,
1977-12-13,,,,,,,,,,,,,,,,,,,,,,,,,,,2.67,,,,,
1977-12-14,,,,,,,,,,,,,,,,,,,,,,,,,,,2.68,,,,,
1977-12-15,,,,,,,,,,,,,,,,,,,,,,,,,,,2.67,,,,,
1977-12-16,,,,,,,,,,,,,,,,,,,,,,,,,,,2.66,,,,,
1977-12-19,,,,,,,,,,,,,,,,,,,,,,,,,,,2.65,,,,,
1977-12-20,,,,,,,,,,,,,,,,,,,,,,,,,,,2.64,,,,,
1977-12-21,,,,,,,,,,,,,,,,,,,,,,,,,,,2.66,,,,,
1977-12-22,,,,,,,,,,,,,,,,,,,,,,,,,,,2.68,,,,,
1977-12-23,,,,,,,,,,,,,,,,,,,,,,,,,,,2.7,,,,,
1977-12-27,,,,,,,,,,,,,,,,,,,,,,,,,,,2.7,,,,,
1977-12-28,,,,,,,,,,,,,,,,,,,,,,,,,,,2.71,,,,,
1977-12-29,,,,,,,,,,,,,,,,,,,,,,,,,,,2.71,,,,,
1977-12-30,,,,,,,,,,,,,,,,,,,,,,,,,,,2.72,,,,,
1978-01-03,,,,,,,,,,,,,,,,,,,,,,,,,,,2.68,,,,,
1978-01-04,,,,,,,,,,,,,,,,,,,,,,,,,,,2.67,,,,,
1978-01-05,,,,,,,,,,,,,,,,,,,,,,,,,,,2.65,,,,,
1978-01-06,,,,,,,,,,,,,,,,,,,,,,,,,,,2.62,,,,,
1978-01-09,,,,,,,,,,,,,,,,,,,,,,,,,,,2.59,,,,,
1978-01-10,,,,,,,,,,,,,,,,,,,,,,,,,,,2.57,,,,,
1978-01-11,,,,,,,,,,,,,,,,,,,,,,,,,,,2.56,,,,,
1978-01-12,,,,,,,,,,,,,,,,,,,,,,,,,,,2.56,,,,,
1978-01-13,,,,,,,,,,,,,,,,,,,,,,,,,,,2.56,,,,,
1978-01-16,,,,,,,,,,,,,,,,,,,,,,,,,,,2.55,,,,,
1978-01-17,,,,,,,,,,,,,,,,,,,,,,,,,,,2.57,,,,,
1978-01-18,,,,,,,,,,,,,,,,,,,,,,,,,,,2.59,,,,,
1978-01-19,,,,,,,,,,,,,,,,,,,,,,,,,,,2.57,,,,,
1978-01-20,,,,,,,,,,,,,,,,,,,,,,,,,,,2.57,,,,,
1978-01-23,,,,,,,,,,,,,,,,,,,,,,,,,,,2.55,,,,,
1978-01-24,,,,,,,,,,,,,,,,,,,,,,,,,,,2.55,,,,,
1978-01-25,,,,,,,,,,,,,,,,,,,,,,,,,,,2.55,,,,,
1978-01-26,,,,,,,,,,,,,,,,,,,,,,,,,,,2.53,,,,,
1978-01-27,,,,,,,,,,,,,,,,,,,,,,,,,,,2.53,,,,,
1978-01-30,,,,,,,,,,,,,,,,,,,,,,,,,,,2.55,,,,,
1978-01-31,,,,,,,,,,,,,,,,,,,,,,,,,,,2.55,,,,,
1978-02-01,,,,,,,,,,,,,,,,,,,,,,,,,,,2.57,,,,,
1978-02-02,,,,,,,,,,,,,,,,,,,,,,,,,,,2.58,,,,,
1978-02-03,,,,,,,,,,,,,,,,,,,,,,,,,,,2.57,,,,,
1978-02-06,,,,,,,,,,,,,,,,,,,,,,,,,,,2.57,,,,,
1978-02-07,,,,,,,,,,,,,,,,,,,,,,,,,,,2.57,,,,,
1978-02-08,,,,,,,,,,,,,,,,,,,,,,,,,,,2.61,,,,,
1978-02-09,,,,,,,,,,,,,,,,,,,,,,,,,,,2.59,,,,,
1978-02-10,,,,,,,,,,,,,,,,,,,,,,,,,,,2.59,,,,,
1978-02-13,,,,,,,,,,,,,,,,,,,,,,,,,,,2.58,,,,,
1978-02-14,,,,,,,,,,,,,,,,,,,,,,,,,,,2.56,,,,,
1978-02-15,,,,,,,,,,,,,,,,,,,,,,,,,,,2.56,,,,,
1978-02-16,,,,,,,,,,,,,,,,,,,,,,,,,,,2.53,,,,,
1978-02-17,,,,,,,,,,,,,,,,,,,,,,,,,,,2.53,,,,,
1978-02-21,,,,,,,,,,,,,,,,,,,,,,,,,,,2.52,,,,,
1978-02-22,,,,,,,,,,,,,,,,,,,,,,,,,,,2.52,,,,,
1978-02-23,,,,,,,,,,,,,,,,,,,,,,,,,,,2.53,,,,,
1978-02-24,,,,,,,,,,,,,,,,,,,,,,,,,,,2.55,,,,,
1978-02-27,,,,,,,,,,,,,,,,,,,,,,,,,,,2.53,,,,,
1978-02-28,,,,,,,,,,,,,,,,,,,,,,,,,,,2.51,,,,,
1978-03-01,,,,,,,,,,,,,,,,,,,,,,,,,,,2.52,,,,,
1978-03-02,,,,,,,,,,,,,,,,,,,,,,,,,,,2.52,,,,,
1978-03-03,,,,,,,,,,,,,,,,,,,,,,,,,,,2.52,,,,,
1978-03-06,,,,,,,,,,,,,,,,,,,,,,,,,,,2.51,,,,,
1978-03-07,,,,,,,,,,,,,,,,,,,,,,,,,,,2.52,,,,,
1978-03-08,,,,,,,,,,,,,,,,,,,,,,,,,,,2.54,,,,,
1978-03-09,,,,,,,,,,,,,,,,,,,,,,,,,,,2.54,,,,,
1978-03-10,,,,,,,,,,,,,,,,,,,,,,,,,,,2.57,,,,,
1978-03-13,,,,,,,,,,,,,,,,,,,,,,,,,,,2.57,,,,,
1978-03-14,,,,,,,,,,,,,,,,,,,,,,,,,,,2.58,,,,,
1978-03-15,,,,,,,,,,,,,,,,,,,,,,,,,,,2.57,,,,,
1978-03-16,,,,,,,,,,,,,,,,,,,,,,,,,,,2.58,,,,,
1978-03-17,,,,,,,,,,,,,,,,,,,,,,,,,,,2.6,,,,,
1978-03-20,,,,,,,,,,,,,,,,,,,,,,,,,,,2.62,,,,,
1978-03-21,,,,,,,,,,,,,,,,,,,,,,,,,,,2.59,,,,,
1978-03-22,,,,,,,,,,,,,,,,,,,,,,,,,,,2.58,,,,,
1978-03-23,,,,,,,,,,,,,,,,,,,,,,,,,,,2.58,,,,,
1978-03-27,,,,,,,,,,,,,,,,,,,,,,,,,,,2.56,,,,,
1978-03-28,,,,,,,,,,,,,,,,,,,,,,,,,,,2.58,,,,,
1978-03-29,,,,,,,,,,,,,,,,,,,,,,,,,,,2.59,,,,,
1978-03-30,,,,,,,,,,,,,,,,,,,,,,,,,,,2.58,,,,,
1978-03-31,,,,,,,,,,,,,,,,,,,,,,,,,,,2.57,,,,,
1978-04-03,,,,,,,,,,,,,,,,,,,,,,,,,,,2.55,,,,,
1978-04-04,,,,,,,,,,,,,,,,,,,,,,,,,,,2.57,,,,,
1978-04-05,,,,,,,,,,,,,,,,,,,,,,,,,,,2.59,,,,,
1978-04-06,,,,,,,,,,,,,,,,,,,,,,,,,,,2.59,,,,,
1978-04-07,,,,,,,,,,,,,,,,,,,,,,,,,,,2.6,,,,,
1978-04-10,,,,,,,,,,,,,,,,,,,,,,,,,,,2.61,,,,,
1978-04-11,,,,,,,,,,,,,,,,,,,,,,,,,,,2.61,,,,,
1978-04-12,,,,,,,,,,,,,,,,,,,,,,,,,,,2.6,,,,,
1978-04-13,,,,,,,,,,,,,,,,,,,,,,,,,,,2.63,,,,,
1978-04-14,,,,,,,,,,,,,,,,,,,,,,,,,,,2.57,,,,,
1978-04-17,,,,,,,,,,,,,,,,,,,,,,,,,,,2.73,,,,,
1978-04-18,,,,,,,,,,,,,,,,,,,,,,,,,,,2.7,,,,,
1978-04-19,,,,,,,,,,,,,,,,,,,,,,,,,,,2.71,,,,,
1978-04-20,,,,,,,,,,,,,,,,,,,,,,,,,,,2.73,,,,,
1978-04-21,,,,,,,,,,,,,,,,,,,,,,,,,,,2.72,,,,,
1978-04-24,,,,,,,,,,,,,,,,,,,,,,,,,,,2.76,,,,,
1978-04-25,,,,,,,,,,,,,,,,,,,,,,,,,,,2.79,,,,,
1978-04-26,,,,,,,,,,,,,,,,,,,,,,,,,,,2.79,,,,,
1978-04-27,,,,,,,,,,,,,,,,,,,,,,,,,,,2.77,,,,,
1978-04-28,,,,,,,,,,,,,,,,,,,,,,,,,,,2.79,,,,,
1978-05-01,,,,,,,,,,,,,,,,,,,,,,,,,,,2.82,,,,,
1978-05-02,,,,,,,,,,,,,,,,,,,,,,,,,,,2.81,,,,,
1978-05-03,,,,,,,,,,,,,,,,,,,,,,,,,,,2.78,,,,,
1978-05-04,,,,,,,,,,,,,,,,,,,,,,,,,,,2.77,,,,,
1978-05-05,,,,,,,,,,,,,,,,,,,,,,,,,,,2.79,,,,,
1978-05-08,,,,,,,,,,,,,,,,,,,,,,,,,,,2.78,,,,,
1978-05-09,,,,,,,,,,,,,,,,,,,,,,,,,,,2.78,,,,,
1978-05-10,,,,,,,,,,,,,,,,,,,,,,,,,,,2.78,,,,,
1978-05-11,,,,,,,,,,,,,,,,,,,,,,,,,,,2.82,,,,,
1978-05-12,,,,,,,,,,,,,,,,,,,,,,,,,,,2.84,,,,,
1978-05-15,,,,,,,,,,,,,,,,,,,,,,,,,,,2.86,,,,,
1978-05-16,,,,,,,,,,,,,,,,,,,,,,,,,,,2.88,,,,,
1978-05-17,,,,,,,,,,,,,,,,,,,,,,,,,,,2.89,,,,,
1978-05-18,,,,,,,,,,,,,,,,,,,,,,,,,,,2.86,,,,,
1978-05-19,,,,,,,,,,,,,,,,,,,,,,,,,,,2.85,,,,,
1978-05-22,,,,,,,,,,,,,,,,,,,,,,,,,,,2.88,,,,,
1978-05-23,,,,,,,,,,,,,,,,,,,,,,,,,,,2.85,,,,,
1978-05-24,,,,,,,,,,,,,,,,,,,,,,,,,,,2.83,,,,,
1978-05-25,,,,,,,,,,,,,,,,,,,,,,,,,,,2.82,,,,,
1978-05-26,,,,,,,,,,,,,,,,,,,,,,,,,,,2.81,,,,,
1978-05-30,,,,,,,,,,,,,,,,,,,,,,,,,,,2.82,,,,,
1978-05-31,,,,,,,,,,,,,,,,,,,,,,,,,,,2.83,,,,,
1978-06-01,,,,,,,,,,,,,,,,,,,,,,,,,,,2.83,,,,,
1978-06-02,,,,,,,,,,,,,,,,,,,,,,,,,,,2.86,,,,,
1978-06-05,,,,,,,,,,,,,,,,,,,,,,,,,,,2.91,,,,,
1978-06-06,,,,,,,,,,,,,,,,,,,,,,,,,,,2.92,,,,,
1978-06-07,,,,,,,,,,,,,,,,,,,,,,,,,,,2.92,,,,,
1978-06-08,,,,,,,,,,,,,,,,,,,,,,,,,,,2.92,,,,,
1978-06-09,,,,,,,,,,,,,,,,,,,,,,,,,,,2.91,,,,,
1978-06-12,,,,,,,,,,,,,,,,,,,,,,,,,,,2.9,,,,,
1978-06-13,,,,,,,,,,,,,,,,,,,,,,,,,,,2.9,,,,,
1978-06-14,,,,,,,,,,,,,,,,,,,,,,,,,,,2.9,,,,,
1978-06-15,,,,,,,,,,,,,,,,,,,,,,,,,,,2.87,,,,,
1978-06-16,,,,,,,,,,,,,,,,,,,,,,,,,,,2.84,,,,,
1978-06-19,,,,,,,,,,,,,,,,,,,,,,,,,,,2.84,,,,,
1978-06-20,,,,,,,,,,,,,,,,,,,,,,,,,,,2.81,,,,,
1978-06-21,,,,,,,,,,,,,,,,,,,,,,,,,,,2.8,,,,,
1978-06-22,,,,,,,,,,,,,,,,,,,,,,,,,,,2.81,,,,,
1978-06-23,,,,,,,,,,,,,,,,,,,,,,,,,,,2.79,,,,,
1978-06-26,,,,,,,,,,,,,,,,,,,,,,,,,,,2.76,,,,,
1978-06-27,,,,,,,,,,,,,,,,,,,,,,,,,,,2.77,,,,,
1978-06-28,,,,,,,,,,,,,,,,,,,,,,,,,,,2.78,,,,,
1978-06-29,,,,,,,,,,,,,,,,,,,,,,,,,,,2.79,,,,,
1978-06-30,,,,,,,,,,,,,,,,,,,,,,,,,,,2.78,,,,,
1978-07-03,,,,,,,,,,,,,,,,,,,,,,,,,,,2.77,,,,,
1978-07-05,,,,,,,,,,,,,,,,,,,,,,,,,,,2.75,,,,,
1978-07-06,,,,,,,,,,,,,,,,,,,,,,,,,,,2.75,,,,,
1978-07-07,,,,,,,,,,,,,,,,,,,,,,,,,,,2.77,,,,,
1978-07-10,,,,,,,,,,,,,,,,,,,,,,,,,,,2.78,,,,,
1978-07-11,,,,,,,,,,,,,,,,,,,,,,,,,,,2.8,,,,,
1978-07-12,,,,,,,,,,,,,,,,,,,,,,,,,,,2.81,,,,,
1978-07-13,,,,,,,,,,,,,,,,,,,,,,,,,,,2.81,,,,,
1978-07-14,,,,,,,,,,,,,,,,,,,,,,,,,,,2.85,,,,,
1978-07-17,,,,,,,,,,,,,,,,,,,,,,,,,,,2.85,,,,,
1978-07-18,,,,,,,,,,,,,,,,,,,,,,,,,,,2.83,,,,,
1978-07-19,,,,,,,,,,,,,,,,,,,,,,,,,,,2.86,,,,,
1978-07-20,,,,,,,,,,,,,,,,,,,,,,,,,,,2.86,,,,,
1978-07-21,,,,,,,,,,,,,,,,,,,,,,,,,,,2.85,,,,,
1978-07-24,,,,,,,,,,,,,,,,,,,,,,,,,,,2.85,,,,,
1978-07-25,,,,,,,,,,,,,,,,,,,,,,,,,,,2.87,,,,,
1978-07-26,,,,,,,,,,,,,,,,,,,,,,,,,,,2.89,,,,,
1978-07-27,,,,,,,,,,,,,,,,,,,,,,,,,,,2.91,,,,,
1978-07-28,,,,,,,,,,,,,,,,,,,,,,,,,,,2.92,,,,,
1978-07-31,,,,,,,,,,,,,,,,,,,,,,,,,,,2.94,,,,,
1978-08-01,,,,,,,,,,,,,,,,,,,,,,,,,,,2.94,,,,,
1978-08-02,,,,,,,,,,,,,,,,,,,,,,,,,,,3.01,,,,,
1978-08-03,,,,,,,,,,,,,,,,,,,,,,,,,,,3.03,,,,,
1978-08-04,,,,,,,,,,,,,,,,,,,,,,,,,,,3.04,,,,,
1978-08-07,,,,,,,,,,,,,,,,,,,,,,,,,,,3.03,,,,,
1978-08-08,,,,,,,,,,,,,,,,,,,,,,,,,,,3.05,,,,,
1978-08-09,,,,,,,,,,,,,,,,,,,,,,,,,,,3.06,,,,,
1978-08-10,,,,,,,,,,,,,,,,,,,,,,,,,,,3.04,,,,,
1978-08-11,,,,,,,,,,,,,,,,,,,,,,,,,,,3.05,,,,,
1978-08-14,,,,,,,,,,,,,,,,,,,,,,,,,,,3.05,,,,,
1978-08-15,,,,,,,,,,,,,,,,,,,,,,,,,,,3.05,,,,,
1978-08-16,,,,,,,,,,,,,,,,,,,,,,,,,,,3.07,,,,,
1978-08-17,,,,,,,,,,,,,,,,,,,,,,,,,,,3.08,,,,,
1978-08-18,,,,,,,,,,,,,,,,,,,,,,,,,,,3.08,,,,,
1978-08-21,,,,,,,,,,,,,,,,,,,,,,,,,,,3.05,,,,,
1978-08-22,,,,,,,,,,,,,,,,,,,,,,,,,,,3.06,,,,,
1978-08-23,,,,,,,,,,,,,,,,,,,,,,,,,,,3.08,,,,,
1978-08-24,,,,,,,,,,,,,,,,,,,,,,,,,,,3.09,,,,,
1978-08-25,,,,,,,,,,,,,,,,,,,,,,,,,,,3.09,,,,,
1978-08-28,,,,,,,,,,,,,,,,,,,,,,,,,,,3.06,,,,,
1978-08-29,,,,,,,,,,,,,,,,,,,,,,,,,,,3.05,,,,,
1978-08-30,,,,,,,,,,,,,,,,,,,,,,,,,,,3.05,,,,,
1978-08-31,,,,,,,,,,,,,,,,,,,,,,,,,,,3.04,,,,,
1978-09-01,,,,,,,,,,,,,,,,,,,,,,,,,,,3.05,,,,,
1978-09-05,,,,,,,,,,,,,,,,,,,,,,,,,,,3.08,,,,,
1978-09-06,,,,,,,,,,,,,,,,,,,,,,,,,,,3.11,,,,,
1978-09-07,,,,,,,,,,,,,,,,,,,,,,,,,,,3.11,,,,,
1978-09-08,,,,,,,,,,,,,,,,,,,,,,,,,,,3.15,,,,,
1978-09-11,,,,,,,,,,,,,,,,,,,,,,,,,,,3.15,,,,,
1978-09-12,,,,,,,,,,,,,,,,,,,,,,,,,,,3.15,,,,,
1978-09-13,,,,,,,,,,,,,,,,,,,,,,,,,,,3.13,,,,,
1978-09-14,,,,,,,,,,,,,,,,,,,,,,,,,,,3.1,,,,,
1978-09-15,,,,,,,,,,,,,,,,,,,,,,,,,,,3.07,,,,,
1978-09-18,,,,,,,,,,,,,,,,,,,,,,,,,,,3.04,,,,,
1978-09-19,,,,,,,,,,,,,,,,,,,,,,,,,,,3.02,,,,,
1978-09-20,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,
1978-09-21,,,,,,,,,,,,,,,,,,,,,,,,,,,3.01,,,,,
1978-09-22,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,
1978-09-25,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,
1978-09-26,,,,,,,,,,,,,,,,,,,,,,,,,,,3.03,,,,,
1978-09-27,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,
1978-09-28,,,,,,,,,,,,,,,,,,,,,,,,,,,3.01,,,,,
1978-09-29,,,,,,,,,,,,,,,,,,,,,,,,,,,3.03,,,,,
1978-10-02,,,,,,,,,,,,,,,,,,,,,,,,,,,3.04,,,,,
1978-10-03,,,,,,,,,,,,,,,,,,,,,,,,,,,3.03,,,,,
1978-10-04,,,,,,,,,,,,,,,,,,,,,,,,,,,3.04,,,,,
1978-10-05,,,,,,,,,,,,,,,,,,,,,,,,,,,3.05,,,,,
1978-10-06,,,,,,,,,,,,,,,,,,,,,,,,,,,3.05,,,,,
1978-10-09,,,,,,,,,,,,,,,,,,,,,,,,,,,3.09,,,,,
1978-10-10,,,,,,,,,,,,,,,,,,,,,,,,,,,3.08,,,,,
1978-10-11,,,,,,,,,,,,,,,,,,,,,,,,,,,3.11,,,,,
1978-10-12,,,,,,,,,,,,,,,,,,,,,,,,,,,3.1,,,,,
1978-10-13,,,,,,,,,,,,,,,,,,,,,,,,,,,3.09,,,,,
1978-10-16,,,,,,,,,,,,,,,,,,,,,,,,,,,3.03,,,,,
1978-10-17,,,,,,,,,,,,,,,,,,,,,,,,,,,2.99,,,,,
1978-10-18,,,,,,,,,,,,,,,,,,,,,,,,,,,2.97,,,,,
1978-10-19,,,,,,,,,,,,,,,,,,,,,,,,,,,2.93,,,,,
1978-10-20,,,,,,,,,,,,,,,,,,,,,,,,,,,2.89,,,,,
1978-10-23,,,,,,,,,,,,,,,,,,,,,,,,,,,2.9,,,,,
1978-10-24,,,,,,,,,,,,,,,,,,,,,,,,,,,2.88,,,,,
1978-10-25,,,,,,,,,,,,,,,,,,,,,,,,,,,2.88,,,,,
1978-10-26,,,,,,,,,,,,,,,,,,,,,,,,,,,2.84,,,,,
1978-10-27,,,,,,,,,,,,,,,,,,,,,,,,,,,2.84,,,,,
1978-10-30,,,,,,,,,,,,,,,,,,,,,,,,,,,2.81,,,,,
1978-10-31,,,,,,,,,,,,,,,,,,,,,,,,,,,2.76,,,,,
1978-11-01,,,,,,,,,,,,,,,,,,,,,,,,,,,2.87,,,,,
1978-11-02,,,,,,,,,,,,,,,,,,,,,,,,,,,2.83,,,,,
1978-11-03,,,,,,,,,,,,,,,,,,,,,,,,,,,2.85,,,,,
1978-11-06,,,,,,,,,,,,,,,,,,,,,,,,,,,2.83,,,,,
1978-11-07,,,,,,,,,,,,,,,,,,,,,,,,,,,2.79,,,,,
1978-11-08,,,,,,,,,,,,,,,,,,,,,,,,,,,2.8,,,,,
1978-11-09,,,,,,,,,,,,,,,,,,,,,,,,,,,2.8,,,,,
1978-11-10,,,,,,,,,,,,,,,,,,,,,,,,,,,2.82,,,,,
1978-11-13,,,,,,,,,,,,,,,,,,,,,,,,,,,2.77,,,,,
1978-11-14,,,,,,,,,,,,,,,,,,,,,,,,,,,2.77,,,,,
1978-11-15,,,,,,,,,,,,,,,,,,,,,,,,,,,2.76,,,,,
1978-11-16,,,,,,,,,,,,,,,,,,,,,,,,,,,2.79,,,,,
1978-11-17,,,,,,,,,,,,,,,,,,,,,,,,,,,2.81,,,,,
1978-11-20,,,,,,,,,,,,,,,,,,,,,,,,,,,2.84,,,,,
1978-11-21,,,,,,,,,,,,,,,,,,,,,,,,,,,2.83,,,,,
1978-11-22,,,,,,,,,,,,,,,,,,,,,,,,,,,2.84,,,,,
1978-11-24,,,,,,,,,,,,,,,,,,,,,,,,,,,2.86,,,,,
1978-11-27,,,,,,,,,,,,,,,,,,,,,,,,,,,2.87,,,,,
1978-11-28,,,,,,,,,,,,,,,,,,,,,,,,,,,2.84,,,,,
1978-11-29,,,,,,,,,,,,,,,,,,,,,,,,,,,2.8,,,,,
1978-11-30,,,,,,,,,,,,,,,,,,,,,,,,,,,2.83,,,,,
1978-12-01,,,,,,,,,,,,,,,,,,,,,,,,,,,2.88,,,,,
1978-12-04,,,,,,,,,,,,,,,,,,,,,,,,,,,2.87,,,,,
1978-12-05,,,,,,,,,,,,,,,,,,,,,,,,,,,2.91,,,,,
1978-12-06,,,,,,,,,,,,,,,,,,,,,,,,,,,2.91,,,,,
1978-12-07,,,,,,,,,,,,,,,,,,,,,,,,,,,2.9,,,,,
1978-12-08,,,,,,,,,,,,,,,,,,,,,,,,,,,2.89,,,,,
1978-12-11,,,,,,,,,,,,,,,,,,,,,,,,,,,2.9,,,,,
1978-12-12,,,,,,,,,,,,,,,,,,,,,,,,,,,2.89,,,,,
1978-12-13,,,,,,,,,,,,,,,,,,,,,,,,,,,2.87,,,,,
1978-12-14,,,,,,,,,,,,,,,,,,,,,,,,,,,2.87,,,,,
1978-12-15,,,,,,,,,,,,,,,,,,,,,,,,,,,2.85,,,,,
1978-12-18,,,,,,,,,,,,,,,,,,,,,,,,,,,2.79,,,,,
1978-12-19,,,,,,,,,,,,,,,,,,,,,,,,,,,2.82,,,,,
1978-12-20,,,,,,,,,,,,,,,,,,,,,,,,,,,2.83,,,,,
1978-12-21,,,,,,,,,,,,,,,,,,,,,,,,,,,2.83,,,,,
1978-12-22,,,,,,,,,,,,,,,,,,,,,,,,,,,2.88,,,,,
1978-12-26,,,,,,,,,,,,,,,,,,,,,,,,,,,2.92,,,,,
1978-12-27,,,,,,,,,,,,,,,,,,,,,,,,,,,2.89,,,,,
1978-12-28,,,,,,,,,,,,,,,,,,,,,,,,,,,2.88,,,,,
1978-12-29,,,,,,,,,,,,,,,,,,,,,,,,,,,2.88,,,,,
1979-01-02,,,,,,,,,,,,,,,,,,,,,,,,,,,2.9,,,,,
1979-01-03,,,,,,,,,,,,,,,,,,,,,,,,,,,2.93,,,,,
1979-01-04,,,,,,,,,,,,,,,,,,,,,,,,,,,2.95,,,,,
1979-01-05,,,,,,,,,,,,,,,,,,,,,,,,,,,2.97,,,,,
1979-01-08,,,,,,,,,,,,,,,,,,,,,,,,,,,2.96,,,,,
1979-01-09,,,,,,,,,,,,,,,,,,,,,,,,,,,2.97,,,,,
1979-01-10,,,,,,,,,,,,,,,,,,,,,,,,,,,2.96,,,,,
1979-01-11,,,,,,,,,,,,,,,,,,,,,,,,,,,2.97,,,,,
1979-01-12,,,,,,,,,,,,,,,,,,,,,,,,,,,2.99,,,,,
1979-01-15,,,,,,,,,,,,,,,,,,,,,,,,,,,3.01,,,,,
1979-01-16,,,,,,,,,,,,,,,,,,,,,,,,,,,2.98,,,,,
1979-01-17,,,,,,,,,,,,,,,,,,,,,,,,,,,2.98,,,,,
1979-01-18,,,,,,,,,,,,,,,,,,,,,,,,,,,2.98,,,,,
1979-01-19,,,,,,,,,,,,,,,,,,,,,,,,,,,2.98,,,,,
1979-01-22,,,,,,,,,,,,,,,,,,,,,,,,,,,2.99,,,,,
1979-01-23,,,,,,,,,,,,,,,,,,,,,,,,,,,3.01,,,,,
1979-01-24,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,
1979-01-25,,,,,,,,,,,,,,,,,,,,,,,,,,,3.03,,,,,
1979-01-26,,,,,,,,,,,,,,,,,,,,,,,,,,,3.05,,,,,
1979-01-29,,,,,,,,,,,,,,,,,,,,,,,,,,,3.04,,,,,
1979-01-30,,,,,,,,,,,,,,,,,,,,,,,,,,,3.03,,,,,
1979-01-31,,,,,,,,,,,,,,,,,,,,,,,,,,,2.99,,,,,
1979-02-01,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,
1979-02-02,,,,,,,,,,,,,,,,,,,,,,,,,,,2.98,,,,,
1979-02-05,,,,,,,,,,,,,,,,,,,,,,,,,,,2.95,,,,,
1979-02-06,,,,,,,,,,,,,,,,,,,,,,,,,,,2.95,,,,,
1979-02-07,,,,,,,,,,,,,,,,,,,,,,,,,,,2.92,,,,,
1979-02-08,,,,,,,,,,,,,,,,,,,,,,,,,,,2.94,,,,,
1979-02-09,,,,,,,,,,,,,,,,,,,,,,,,,,,2.94,,,,,
1979-02-12,,,,,,,,,,,,,,,,,,,,,,,,,,,2.95,,,,,
1979-02-13,,,,,,,,,,,,,,,,,,,,,,,,,,,2.98,,,,,
1979-02-14,,,,,,,,,,,,,,,,,,,,,,,,,,,2.97,,,,,
1979-02-15,,,,,,,,,,,,,,,,,,,,,,,,,,,2.97,,,,,
1979-02-16,,,,,,,,,,,,,,,,,,,,,,,,,,,2.97,,,,,
1979-02-20,,,,,,,,,,,,,,,,,,,,,,,,,,,2.99,,,,,
1979-02-21,,,,,,,,,,,,,,,,,,,,,,,,,,,2.98,,,,,
1979-02-22,,,,,,,,,,,,,,,,,,,,,,,,,,,2.97,,,,,
1979-02-23,,,,,,,,,,,,,,,,,,,,,,,,,,,2.95,,,,,
1979-02-26,,,,,,,,,,,,,,,,,,,,,,,,,,,2.95,,,,,
1979-02-27,,,,,,,,,,,,,,,,,,,,,,,,,,,2.9,,,,,
1979-02-28,,,,,,,,,,,,,,,,,,,,,,,,,,,2.91,,,,,
1979-03-01,,,,,,,,,,,,,,,,,,,,,,,,,,,2.93,,,,,
1979-03-02,,,,,,,,,,,,,,,,,,,,,,,,,,,2.93,,,,,
1979-03-05,,,,,,,,,,,,,,,,,,,,,,,,,,,2.96,,,,,
1979-03-06,,,,,,,,,,,,,,,,,,,,,,,,,,,2.96,,,,,
1979-03-07,,,,,,,,,,,,,,,,,,,,,,,,,,,2.98,,,,,
1979-03-08,,,,,,,,,,,,,,,,,,,,,,,,,,,3.01,,,,,
1979-03-09,,,,,,,,,,,,,,,,,,,,,,,,,,,3.01,,,,,
1979-03-12,,,,,,,,,,,,,,,,,,,,,,,,,,,3.01,,,,,
1979-03-13,,,,,,,,,,,,,,,,,,,,,,,,,,,3.02,,,,,
1979-03-14,,,,,,,,,,,,,,,,,,,,,,,,,,,3.02,,,,,
1979-03-15,,,,,,,,,,,,,,,,,,,,,,,,,,,3.02,,,,,
1979-03-16,,,,,,,,,,,,,,,,,,,,,,,,,,,3.05,,,,,
1979-03-19,,,,,,,,,,,,,,,,,,,,,,,,,,,3.06,,,,,
